COMPANY,TYPENAME,RAM,OS,WEIGHT,PRICE,IPS,TOUCHSCREEN,PIXELS_PI,CLOCK_SPEED,PROCESSOR,HDD,SSD,GPU COMPANY
MSI,Gaming,8,Windows,2.2,1103.0800000000002,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia
Dell,Ultrabook,8,Windows,1.36,1507.88,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel
Dell,Gaming,16,Windows,4.36,2537.36,0,0,169.78089942830815,2.7,Intel Core i7,1000,512,Nvidia
HP,Gaming,8,Windows,2.75,1287.0800000000002,1,0,127.33567457123111,2.3,Intel Core i5,1000,128,Nvidia
Asus,Notebook,4,Windows,2.8,487.6,0,0,106.11306214269258,1.6,Other Intel Processor,1000,0,Nvidia
Acer,Notebook,4,Windows,2.23,569.48,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel
Toshiba,Notebook,8,Windows,2.2,1029.48,0,0,100.45466986113651,2.3,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.1,1195.0800000000002,1,1,194.94753717542463,1.2,Other Intel Processor,0,256,Intel
Lenovo,Gaming,16,Windows,2.5,919.08,1,0,141.21199808219862,2.1,AMD Processor,1000,512,AMD
Dell,Ultrabook,8,Windows,1.36,1354.4240000000002,0,1,176.23257360658386,2.5,Intel Core i5,0,256,Intel
Lenovo,Notebook,8,Other OS,2.2,630.2,0,0,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows,2.36,606.28,0,0,106.11306214269258,2.0,Intel Core i3,1000,0,AMD
Acer,Notebook,4,Other OS,1.68,321.08000000000004,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel
HP,Workstation,8,Windows,2.0,2069.08,1,0,141.21199808219862,2.7,Intel Core i7,0,8,Nvidia
Dell,Ultrabook,8,Windows,1.36,1633.0,0,0,157.3505121487356,2.8,Intel Core i7,0,256,Intel
Toshiba,Notebook,8,Windows,1.2,1343.2,0,0,165.6321180513006,2.3,Intel Core i5,0,256,Intel
Asus,2 in 1 Convertible,8,Other OS,1.2,1066.28,0,0,176.23257360658386,1.2,Other Intel Processor,0,0,Intel
Lenovo,Ultrabook,8,Windows,1.7,1369.8708000000001,1,0,157.3505121487356,2.6,Intel Core i7,0,256,Intel
Dell,Gaming,16,Windows,4.36,2901.6800000000003,1,0,254.67134914246222,2.8,Intel Core i7,1000,512,Nvidia
Dell,2 in 1 Convertible,8,Windows,1.24,1747.0800000000002,0,1,165.6321180513006,1.2,Intel Core i5,0,256,Intel
HP,2 in 1 Convertible,4,Windows,1.45,713.0,0,1,135.0942111925629,1.1,Other Intel Processor,0,256,Intel
Dell,Ultrabook,8,Windows,1.3,1166.56,0,0,276.053530085501,2.5,Intel Core i7,0,256,Intel
Acer,2 in 1 Convertible,4,Other OS,1.25,357.88,1,1,135.0942111925629,1.6,Other Intel Processor,0,0,Intel
Toshiba,Notebook,8,Windows,1.2,1412.2,0,0,165.6321180513006,2.4,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,8,Windows,1.36,1619.2,1,0,176.23257360658386,2.6,Intel Core i5,0,256,Intel
Acer,Notebook,12,Windows,2.4,928.2800000000001,0,0,141.21199808219862,2.5,Intel Core i5,1000,128,Nvidia
Toshiba,Ultrabook,8,Windows,1.1,1646.8000000000002,0,1,176.23257360658386,2.7,Intel Core i7,0,512,Intel
HP,Notebook,8,Windows,2.04,778.7800000000001,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,Nvidia
Dell,Notebook,4,Other OS,2.25,428.3704,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,AMD
Dell,Notebook,4,Windows,1.9,759.0,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,2.04,630.2,0,0,141.21199808219862,2.4,Intel Core i3,500,0,Intel
Dell,Gaming,32,Windows,4.42,2897.08,1,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,6,Windows,2.4,639.4,0,0,141.21199808219862,2.5,Intel Core i5,0,256,Nvidia
Dell,2 in 1 Convertible,16,Windows,1.22,1747.0800000000002,0,1,276.053530085501,1.3,Intel Core i7,0,512,Intel
Dell,Ultrabook,8,Windows,1.5,1805.9416,0,1,209.8006828649808,2.6,Intel Core i7,0,256,Intel
Dell,Gaming,32,Windows,4.42,2576.0,0,0,127.33567457123111,2.6,Intel Core i7,1000,256,Nvidia
Toshiba,Notebook,8,Windows,1.95,1085.6000000000001,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.73,1885.9080000000001,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
HP,Notebook,8,Windows,2.04,900.6800000000001,1,0,141.21199808219862,2.7,Intel Core i5,1000,128,Nvidia
Lenovo,Notebook,4,Windows,1.7,921.84,0,0,111.93520355955211,2.3,Intel Core i5,0,0,Intel
Asus,2 in 1 Convertible,16,Windows,2.3,1655.0800000000002,0,1,282.42399616439724,2.7,Intel Core i7,2000,512,Nvidia
HP,Notebook,6,Windows,2.04,532.6800000000001,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,Intel
Asus,Gaming,16,Windows,2.99,1609.0800000000002,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,12,Windows,2.19,1195.0800000000002,1,1,141.21199808219862,2.7,Intel Core i7,0,512,Intel
Toshiba,Notebook,4,Windows,1.2,1099.4,0,0,165.6321180513006,2.3,Intel Core i5,0,128,Intel
Lenovo,Notebook,6,Windows,2.2,505.08000000000004,0,0,141.21199808219862,3.6,AMD Processor,0,256,AMD
Fujitsu,Notebook,4,Windows,2.3,597.08,0,0,100.45466986113651,2.3,Intel Core i5,0,256,Intel
Toshiba,Notebook,4,Windows,1.75,841.8000000000001,0,0,111.93520355955211,2.3,Intel Core i5,500,0,Intel
Dell,Notebook,4,Windows,2.25,551.08,0,0,100.45466986113651,2.5,Intel Core i5,500,0,AMD
HP,Notebook,8,Windows,2.04,741.52,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,Intel
Lenovo,Gaming,8,Windows,2.5,1093.88,1,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia
Dell,Notebook,8,Windows,2.36,689.08,0,0,100.45466986113651,2.7,Intel Core i7,1000,0,AMD
Dell,Notebook,8,Windows,1.6,1029.48,0,0,157.3505121487356,2.5,Intel Core i5,0,128,Intel
HP,Netbook,8,Windows,0.97,1755.3600000000001,0,0,176.23257360658386,1.2,Other Intel Processor,0,512,Intel
HP,Notebook,4,Windows,2.1,459.08000000000004,0,0,141.21199808219862,2.0,Intel Core i3,1000,128,AMD
Lenovo,Notebook,4,Other OS,1.9,248.9704,0,0,100.45466986113651,1.1,Other Intel Processor,0,128,Intel
Lenovo,Notebook,8,Windows,2.3,1241.0800000000002,0,0,141.21199808219862,2.3,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,8,Windows,1.68,817.88,0,1,165.6321180513006,2.5,Intel Core i5,0,256,Intel
Asus,Notebook,8,Windows,1.4,1058.0,0,0,276.053530085501,2.5,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.11,1241.0800000000002,1,1,165.6321180513006,2.7,Intel Core i7,0,256,Intel
Acer,Notebook,4,Windows,2.4,349.6,0,0,100.45466986113651,1.1,Other Intel Processor,500,0,Intel
Asus,Gaming,16,Windows,2.5,1655.0800000000002,0,0,141.21199808219862,2.8,Intel Core i7,1000,256,Nvidia
HP,Ultrabook,8,Windows,1.48,1921.88,0,0,157.3505121487356,2.7,Intel Core i7,0,512,Intel
Acer,Gaming,8,Windows,2.7,1159.2,1,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows,1.34,1093.88,1,0,165.6321180513006,2.5,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows,2.18,503.24,0,0,100.45466986113651,2.4,Intel Core i3,0,128,Intel
HP,Notebook,4,Windows,1.64,716.6800000000001,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel
Toshiba,Notebook,4,Windows,1.2,1099.4,0,0,165.6321180513006,2.3,Intel Core i5,0,128,Intel
HP,Notebook,4,Windows,1.48,1011.9908,0,0,111.93520355955211,2.4,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,1.95,1108.6000000000001,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.43,1333.0800000000002,0,0,157.3505121487356,2.6,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows,1.64,965.3192,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows,1.64,629.28,0,0,111.93520355955211,2.4,Intel Core i3,500,0,Intel
Dell,Gaming,8,Windows,2.65,873.08,0,0,141.21199808219862,2.5,Intel Core i5,0,0,Nvidia
HP,Ultrabook,4,Windows,1.26,1415.88,0,0,176.23257360658386,2.5,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,1.48,1462.8,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows,1.54,1736.2332000000001,0,0,157.3505121487356,2.5,Intel Core i7,0,256,Intel
HP,Notebook,4,Windows,1.49,736.0,0,0,117.82653006268643,2.4,Intel Core i3,500,0,Intel
Toshiba,Notebook,8,Windows,1.5,1113.2,0,0,117.82653006268643,2.3,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.04,708.3908,0,0,100.45466986113651,2.4,Intel Core i3,0,256,Intel
Lenovo,Notebook,16,Windows,2.4,2730.56,1,0,254.67134914246222,2.7,Intel Core i7,0,512,Nvidia
Toshiba,Notebook,8,Windows,1.47,1370.8,1,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.43,2050.6800000000003,0,0,157.3505121487356,2.5,Intel Core i7,0,256,Intel
Dell,2 in 1 Convertible,4,Windows,2.08,732.3108000000001,1,1,141.21199808219862,2.3,Intel Core i3,1000,0,Intel
Toshiba,Ultrabook,8,Windows,1.2,1462.8,0,0,165.6321180513006,2.3,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.11,1057.0800000000002,1,0,165.6321180513006,2.5,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.64,1090.5956,0,0,157.3505121487356,2.7,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows,2.09,962.7248000000001,0,0,141.21199808219862,2.4,Intel Core i5,500,0,Intel
HP,Ultrabook,4,Windows,1.26,1434.28,0,0,125.36742798669837,2.5,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.31,1093.88,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,1.95,975.2,0,0,111.93520355955211,2.5,Intel Core i5,500,0,Intel
Dell,Ultrabook,8,Windows,1.29,1494.0800000000002,0,1,276.053530085501,2.5,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,2.63,993.6,0,0,127.33567457123111,2.5,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows,1.64,895.1600000000001,0,0,111.93520355955211,2.5,Intel Core i5,0,256,Intel
Acer,Notebook,6,Windows,2.1,376.28000000000003,0,0,100.45466986113651,3.0,AMD Processor,1000,0,AMD
MSI,Gaming,8,Windows,2.7,1096.456,0,0,127.33567457123111,2.8,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows,1.95,1099.4,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.84,1130.6708,0,0,141.21199808219862,2.5,Intel Core i7,0,256,Intel
HP,Ultrabook,8,Windows,1.26,1241.0800000000002,0,0,176.23257360658386,2.5,Intel Core i7,0,256,Intel
HP,Notebook,4,Windows,2.04,682.64,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel
Toshiba,Ultrabook,8,Windows,1.47,1587.0,1,0,157.3505121487356,2.6,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows,2.09,977.9140000000001,0,0,141.21199808219862,2.4,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.64,929.6692,0,0,157.3505121487356,2.5,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,4,Windows,1.8,779.24,1,1,141.21199808219862,2.5,Intel Core i7,0,256,Intel
Vero,Notebook,2,Windows,1.45,193.936,0,0,111.93520355955211,1.44,Other Intel Processor,0,0,Intel
Toshiba,Notebook,16,Windows,2.4,1311.0,1,0,141.21199808219862,2.5,Intel Core i7,0,256,Nvidia
Lenovo,Notebook,8,Windows,2.3,965.632,0,0,141.21199808219862,2.3,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,1.54,920.0,0,0,157.3505121487356,2.3,Intel Core i5,500,0,Intel
HP,Notebook,8,Windows,1.84,1935.0728000000001,0,0,141.21199808219862,2.4,Intel Core i5,500,256,Intel
HP,Notebook,8,Windows,1.43,1351.48,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel
MSI,Gaming,16,Windows,3.78,1421.9888,1,0,127.33567457123111,2.7,Intel Core i7,1000,256,Nvidia
Lenovo,Gaming,16,Windows,4.6,2106.7907999999998,1,0,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia
Asus,Netbook,4,Other OS,1.2,264.868,0,0,135.0942111925629,1.6,Other Intel Processor,0,0,Intel
Lenovo,Notebook,16,Windows,1.1,2410.4,1,0,209.8006828649808,2.6,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows,1.91,900.6800000000001,1,0,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia
Dell,2 in 1 Convertible,8,Windows,2.3,1006.48,1,1,141.21199808219862,2.7,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.04,900.6800000000001,0,0,100.45466986113651,2.5,Intel Core i5,0,256,Intel
Dell,Ultrabook,16,Windows,1.2,2073.6800000000003,0,1,276.053530085501,2.7,Intel Core i7,0,1000,Intel
HP,Notebook,4,Windows,2.31,648.738,0,0,100.45466986113651,2.3,Intel Core i3,500,0,Intel
HP,Notebook,4,Other OS,1.96,459.08000000000004,0,0,100.45466986113651,2.5,Intel Core i5,500,0,Intel
Acer,Notebook,8,Windows,2.4,413.08000000000004,0,0,100.45466986113651,2.2,AMD Processor,1000,0,AMD
Dell,2 in 1 Convertible,12,Windows,1.6,1195.0800000000002,1,1,165.6321180513006,2.7,Intel Core i7,0,256,Intel
MSI,Gaming,16,Windows,2.94,1673.48,0,0,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia
HP,Notebook,8,Windows,2.04,984.4000000000001,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Intel
Asus,Gaming,16,Other OS,4.0,918.1600000000001,1,0,127.33567457123111,2.6,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows,2.25,514.28,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,Intel
Dell,Notebook,16,Windows,2.32,910.7908000000001,0,0,141.21199808219862,2.7,Intel Core i7,2000,0,AMD
MSI,Gaming,16,Windows,1.8,1774.68,0,0,141.21199808219862,2.6,Intel Core i7,1000,256,Nvidia
Dell,Ultrabook,8,Windows,1.29,1341.3600000000001,0,0,165.6321180513006,2.7,Intel Core i7,0,256,Intel
Asus,Gaming,64,Windows,3.58,3657.0,1,0,127.33567457123111,2.7,Intel Core i7,0,1000,Nvidia
Dell,2 in 1 Convertible,8,Windows,1.62,734.1692,0,1,165.6321180513006,2.5,Intel Core i7,0,256,Intel
Dell,Gaming,16,Windows,3.21,1222.68,0,0,282.42399616439724,2.6,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,8,Mac,0.92,1196.0,1,0,226.41554716935852,1.1,Other Intel Processor,0,0,Intel
Dell,Notebook,4,Windows,2.06,443.4216,0,0,100.45466986113651,2.3,Intel Core i3,500,0,Intel
HP,Notebook,4,Windows,2.31,1103.0800000000002,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel
HP,Ultrabook,8,Windows,1.26,1103.0800000000002,0,0,176.23257360658386,2.3,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.49,1002.8000000000001,0,0,165.6321180513006,2.7,Intel Core i7,0,256,Intel
Lenovo,Ultrabook,8,Windows,1.3,1576.4108,1,1,176.23257360658386,2.5,Intel Core i7,0,256,Intel
Lenovo,Notebook,8,Windows,3.0,606.28,0,0,106.11306214269258,2.3,Intel Core i5,10000,0,AMD
Lenovo,Notebook,4,Windows,2.3,898.84,1,0,141.21199808219862,2.3,Intel Core i5,1000,0,Nvidia
MSI,Gaming,16,Windows,3.78,2299.08,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,4,Windows,2.1,496.8,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows,2.31,864.8000000000001,0,0,141.21199808219862,2.3,Intel Core i5,500,0,Intel
Lenovo,Ultrabook,8,Windows,0.99,1287.0800000000002,1,1,234.9767648087785,1.2,Other Intel Processor,0,512,Intel
Lenovo,Gaming,32,Windows,4.6,2980.8,1,0,127.33567457123111,2.7,Intel Core i7,0,512,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,0.69,594.5684,1,1,224.17380907857276,1.44,Other Intel Processor,0,0,Intel
HP,Ultrabook,16,Windows,1.3,1885.0800000000002,1,0,331.2642361026012,2.7,Intel Core i7,0,512,Intel
Dell,Notebook,8,Windows,2.18,690.0,0,0,141.21199808219862,2.5,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,1.54,948.5108,0,0,157.3505121487356,2.3,Intel Core i5,500,0,Intel
HP,Workstation,8,Windows,1.9,1375.4,0,0,141.21199808219862,2.5,Intel Core i7,0,256,AMD
Lenovo,Notebook,8,Windows,1.7,1103.0800000000002,0,0,157.3505121487356,2.3,Intel Core i5,0,180,Intel
HP,Notebook,4,Other OS,1.29,565.8000000000001,0,0,276.053530085501,1.5,Other Intel Processor,0,0,Intel
Acer,Notebook,4,Windows,2.4,356.04,0,0,100.45466986113651,2.2,AMD Processor,500,0,AMD
Dell,Notebook,4,Other OS,2.2,362.0108,0,0,100.45466986113651,1.6,Other Intel Processor,500,0,Intel
HP,Notebook,4,Other OS,1.86,318.31080000000003,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,Intel
Asus,Gaming,8,Windows,2.7,1471.0800000000002,1,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Dell,Ultrabook,4,Windows,1.4,752.8820000000001,1,0,165.6321180513006,1.6,Intel Core i5,0,256,AMD
HP,Netbook,4,Windows,2.4,1471.0800000000002,0,0,125.36742798669837,2.3,Intel Core i5,0,128,Intel
Acer,Notebook,8,Windows,2.4,735.08,0,0,141.21199808219862,2.5,Intel Core i5,1000,256,Nvidia
Dell,Notebook,8,Windows,2.36,587.696,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,AMD
MSI,Gaming,8,Windows,2.6,1471.0800000000002,0,0,127.33567457123111,2.6,Intel Core i7,0,256,Nvidia
HP,Notebook,4,Windows,1.96,460.0,0,0,100.45466986113651,1.6,Other Intel Processor,1000,0,Intel
Asus,Gaming,16,Windows,4.3,2115.08,1,0,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia
Dell,Ultrabook,4,Windows,1.5,1044.3380000000002,0,0,125.36742798669837,2.3,Intel Core i3,500,0,Intel
Dell,Ultrabook,4,Windows,1.5,1073.6124,0,0,125.36742798669837,2.3,Intel Core i3,0,128,Intel
Acer,Notebook,4,Other OS,2.2,192.28,0,0,100.45466986113651,1.5,Other Intel Processor,0,16,Intel
HP,Workstation,8,Windows,3.0,2667.08,1,0,127.33567457123111,2.6,Intel Core i7,1000,0,AMD
Lenovo,Gaming,16,Windows,2.4,1103.0800000000002,0,0,141.21199808219862,2.8,Intel Core i7,0,512,Nvidia
Dell,Ultrabook,8,Windows,1.5,1300.052,0,0,125.36742798669837,2.3,Intel Core i5,0,256,Intel
MSI,Gaming,8,Windows,2.9,1390.2948000000001,0,0,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,2.1,797.64,1,1,141.21199808219862,2.3,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows,2.1,366.16,0,0,141.21199808219862,2.5,AMD Processor,1000,0,AMD
Asus,Gaming,16,Windows,2.59,1231.88,1,0,141.21199808219862,2.6,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows,1.16,1563.0800000000002,0,1,276.053530085501,1.1,Other Intel Processor,0,256,Intel
Dell,Notebook,4,Windows,2.24,707.618,0,0,100.45466986113651,2.3,Intel Core i5,500,0,AMD
Lenovo,Notebook,4,Windows,2.1,394.68,0,0,100.45466986113651,2.0,Intel Core i3,0,128,Intel
HP,Ultrabook,8,Windows,1.16,1811.48,0,0,165.6321180513006,2.5,Intel Core i7,0,512,Intel
Lenovo,2 in 1 Convertible,4,Other OS,0.69,505.08000000000004,1,1,224.17380907857276,1.44,Other Intel Processor,0,0,Intel
Dell,Ultrabook,8,Windows,1.23,1268.68,0,0,165.6321180513006,2.4,Intel Core i7,0,256,Intel
Lenovo,Gaming,16,Windows,4.6,2529.9908,1,0,127.33567457123111,2.7,Intel Core i7,0,256,Nvidia
Razer,Ultrabook,8,Windows,1.25,946.6800000000001,0,1,352.4651472131677,2.5,Intel Core i7,0,256,Intel
Toshiba,Ultrabook,16,Windows,1.05,2047.92,0,0,165.6321180513006,2.7,Intel Core i7,0,512,Intel
Asus,Gaming,8,Windows,3.52,1207.4908,0,0,127.33567457123111,2.6,Intel Core i7,1000,128,Nvidia
Vero,Notebook,4,Windows,1.35,180.32000000000002,0,0,165.6321180513006,1.44,Other Intel Processor,0,0,Intel
HP,Notebook,8,Windows,1.16,1554.8,0,0,165.6321180513006,2.3,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows,1.43,1391.96,0,0,157.3505121487356,2.3,Intel Core i5,0,256,Intel
Dell,Notebook,4,Other OS,2.09,481.7396,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel
Asus,Notebook,4,Windows,2.0,400.20000000000005,0,0,100.45466986113651,2.4,Intel Core i3,1000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,1535.48,1,1,157.3505121487356,2.5,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,4,Windows,0.69,440.68,1,1,224.17380907857276,1.44,Other Intel Processor,0,0,Intel
HP,Ultrabook,8,Windows,1.26,1743.4,0,0,125.36742798669837,2.4,Intel Core i5,0,256,Intel
Lenovo,Gaming,8,Other OS,2.4,909.88,1,0,141.21199808219862,2.5,Intel Core i5,1000,128,Nvidia
HP,Gaming,8,Windows,3.35,1038.68,1,0,127.33567457123111,2.3,Intel Core i5,1000,128,Nvidia
HP,Notebook,8,Windows,2.04,578.6800000000001,0,0,100.45466986113651,2.7,Intel Core i7,2000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,1886.3496000000002,1,1,157.3505121487356,2.6,Intel Core i7,0,512,Nvidia
Asus,Notebook,4,Windows,1.5,255.76000000000002,0,0,111.93520355955211,1.1,Other Intel Processor,0,0,Intel
HP,Ultrabook,8,Windows,1.84,691.84,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Intel
Acer,Notebook,4,Windows,2.23,566.72,0,0,141.21199808219862,2.5,Intel Core i5,1000,0,Nvidia
Lenovo,Notebook,16,Windows,2.5,1011.08,0,0,141.21199808219862,2.5,Intel Core i7,0,0,AMD
HP,Workstation,8,Windows,3.0,3633.4480000000003,1,0,127.33567457123111,2.6,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows,2.5,721.2800000000001,0,0,100.45466986113651,2.5,Intel Core i5,1000,0,AMD
MSI,Gaming,16,Windows,3.78,2207.08,0,0,127.33567457123111,2.7,Intel Core i7,1000,256,Nvidia
HP,Ultrabook,8,Windows,1.88,1997.9823999999999,0,0,141.21199808219862,2.5,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,16,Windows,2.8,2244.8,1,1,209.8006828649808,2.6,Intel Core i7,0,512,Intel
MSI,Gaming,8,Windows,2.4,1051.376,0,0,141.21199808219862,2.8,Intel Core i7,1000,128,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,1498.68,0,1,165.6321180513006,2.4,Intel Core i5,0,256,Intel
HP,Workstation,8,Windows,2.59,2050.6800000000003,1,0,141.21199808219862,2.6,Intel Core i7,0,256,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,1655.0800000000002,0,1,220.84282406840083,2.6,Intel Core i7,0,256,Intel
HP,Workstation,8,Windows,2.0,1747.0800000000002,0,0,141.21199808219862,2.6,Intel Core i7,0,256,Nvidia
HP,Ultrabook,8,Windows,1.26,2113.194,0,0,176.23257360658386,2.5,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows,2.18,929.1080000000001,0,0,141.21199808219862,2.7,Intel Core i7,0,256,Nvidia
HP,Notebook,8,Windows,1.88,1452.68,0,0,141.21199808219862,2.3,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.27,2151.88,1,1,209.8006828649808,2.5,Intel Core i7,0,256,Intel
Lenovo,Notebook,4,Other OS,1.9,311.88,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,Intel
HP,Notebook,4,Windows,1.86,273.24,0,0,100.45466986113651,1.8,AMD Processor,500,0,AMD
Lenovo,Notebook,8,Other OS,2.32,551.08,0,0,141.21199808219862,2.3,Intel Core i5,1000,0,AMD
Dell,Gaming,8,Windows,2.62,1103.0800000000002,0,0,141.21199808219862,2.8,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows,2.04,2070.6256,1,1,282.42399616439724,2.3,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows,1.91,440.5788,0,0,141.21199808219862,2.5,AMD Processor,0,256,AMD
MSI,Gaming,16,Windows,2.7,1373.376,0,0,127.33567457123111,2.8,Intel Core i7,1000,256,Nvidia
Lenovo,Ultrabook,12,Windows,1.4,2115.08,0,0,157.3505121487356,2.6,Intel Core i7,0,512,Intel
Lenovo,Notebook,8,Windows,2.5,725.4108,0,0,141.21199808219862,2.3,Intel Core i5,0,0,AMD
HP,2 in 1 Convertible,8,Windows,1.48,1877.72,0,1,220.84282406840083,2.6,Intel Core i7,0,512,Intel
Lenovo,Ultrabook,8,Windows,1.7,1379.0800000000002,0,0,157.3505121487356,2.6,Intel Core i7,0,256,Intel
MSI,Gaming,16,Windows,1.7,1627.48,0,0,157.3505121487356,2.6,Intel Core i7,1000,256,Nvidia
HP,Gaming,8,Windows,2.62,827.08,1,0,141.21199808219862,2.8,Intel Core i7,1000,0,Nvidia
Lenovo,Notebook,8,Windows,2.2,422.28000000000003,0,0,100.45466986113651,2.0,Intel Core i3,1000,0,Intel
HP,Notebook,4,Other OS,2.1,438.8308,0,0,100.45466986113651,2.3,Intel Core i5,500,0,Intel
Dell,Gaming,8,Windows,2.62,1378.16,0,0,282.42399616439724,2.8,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,8,Windows,1.95,1278.8,1,0,141.21199808219862,2.5,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows,2.2,430.56,0,0,141.21199808219862,2.0,Intel Core i3,1000,0,Nvidia
HP,Notebook,2,Windows,1.44,229.08,0,0,111.93520355955211,1.6,Other Intel Processor,0,0,Intel
MSI,Gaming,8,Windows,2.2,771.88,1,0,141.21199808219862,2.7,Intel Core i7,1000,0,Nvidia
HP,Notebook,8,Windows,1.96,624.6800000000001,0,0,141.21199808219862,2.5,Intel Core i7,0,256,Intel
